chrom	start	end	celltype
chr12	10312813	10312815	[NK]
chr12	10312842	10312844	[NK]
chr12	10312846	10312848	[NK]
chr12	10312858	10312860	[NK]
chr12	10312878	10312880	[NK]
chr12	10312902	10312904	[NK]
chr12	10312940	10312942	[NK]
chr12	10312964	10312966	[NK]
chr12	102050498	102050500	[NK]
chr12	102050598	102050600	[NK]
chr12	102050617	102050619	[NK]
chr12	102050641	102050643	[NK]
chr12	105333363	105333365	[NK]
chr12	105333409	105333411	[NK]
chr12	105333418	105333420	[NK]
chr12	105333423	105333425	[NK]
chr12	105333425	105333427	[NK]
chr12	123750301	123750303	[NK]
chr12	123750378	123750380	[NK]
chr12	123750390	123750392	[NK]
chr12	123750489	123750491	[NK]
chr12	123750528	123750530	[NK]
chr12	123750559	123750561	[NK]
chr12	123750621	123750623	[NK]
chr12	123750668	123750670	[NK]
chr12	123750964	123750966	[NK]
chr12	123751005	123751007	[NK]
chr12	123751007	123751009	[NK]
chr12	123751022	123751024	[NK]
chr12	123751041	123751043	[NK]
chr12	123751073	123751075	[NK]
chr12	123751082	123751084	[NK]
chr12	123751205	123751207	[NK]
chr12	123751216	123751218	[NK]
chr12	123751226	123751228	[NK]
chr12	123751236	123751238	[NK]
chr12	123751277	123751279	[NK]
chr12	128814786	128814788	[NK]
chr12	128814798	128814800	[NK]
chr12	128814821	128814823	[NK]
chr12	128814841	128814843	[NK]
chr12	128814880	128814882	[NK]
chr12	128814916	128814918	[NK]
chr12	128814919	128814921	[NK]
chr12	128814935	128814937	[NK]
chr12	128814958	128814960	[NK]
chr12	128814989	128814991	[NK]
chr12	128814998	128815000	[NK]
chr13	46726382	46726384	[NK]
chr13	46726388	46726390	[NK]
chr13	46726412	46726414	[NK]
chr13	46726673	46726675	[NK]
chr13	46726703	46726705	[NK]
chr13	109212440	109212442	[NK]
chr13	109212453	109212455	[NK]
chr13	109212517	109212519	[NK]
chr13	109212530	109212532	[NK]
chr13	114070604	114070606	[NK]
chr13	114070620	114070622	[NK]
chr13	114070635	114070637	[NK]
chr13	114070638	114070640	[NK]
chr13	114070644	114070646	[NK]
chr13	114070651	114070653	[NK]
chr13	114070669	114070671	[NK]
chr13	114070684	114070686	[NK]
chr13	114070687	114070689	[NK]
chr13	114070693	114070695	[NK]
chr13	114070718	114070720	[NK]
chr13	114070733	114070735	[NK]
chr13	114070742	114070744	[NK]
chr13	114070749	114070751	[NK]
chr13	114070767	114070769	[NK]
chr13	114070782	114070784	[NK]
chr13	114070785	114070787	[NK]
chr13	114070791	114070793	[NK]
chr13	114070798	114070800	[NK]
chr13	114070831	114070833	[NK]
chr13	114070834	114070836	[NK]
chr13	114070840	114070842	[NK]
chr13	114070847	114070849	[NK]
chr13	114070850	114070852	[NK]
chr13	114070865	114070867	[NK]
chr13	114070883	114070885	[NK]
chr13	114070896	114070898	[NK]
chr13	114070899	114070901	[NK]
chr13	114070914	114070916	[NK]
chr13	114070978	114070980	[NK]
chr13	114070981	114070983	[NK]
chr13	114070987	114070989	[NK]
chr13	114070994	114070996	[NK]
chr13	114070997	114070999	[NK]
chr13	114071012	114071014	[NK]
chr13	114071027	114071029	[NK]
chr13	114071030	114071032	[NK]
chr13	114071036	114071038	[NK]
chr13	114071043	114071045	[NK]
chr14	52270268	52270270	[NK]
chr14	52270274	52270276	[NK]
chr14	52270312	52270314	[NK]
chr14	52270317	52270319	[NK]
chr14	52270342	52270344	[NK]
chr14	52270373	52270375	[NK]
chr14	52270456	52270458	[NK]
chr14	52270520	52270522	[NK]
chr14	64446626	64446628	[NK]
chr14	64446701	64446703	[NK]
chr14	64446731	64446733	[NK]
chr14	64446742	64446744	[NK]
chr14	64446762	64446764	[NK]
chr14	64446776	64446778	[NK]
chr14	64446787	64446789	[NK]
chr14	64446792	64446794	[NK]
chr14	64446832	64446834	[NK]
chr14	64446840	64446842	[NK]
chr14	64446903	64446905	[NK]
chr14	89294289	89294291	[NK]
chr14	89294389	89294391	[NK]
chr14	89294403	89294405	[NK]
chr14	89294413	89294415	[NK]
chr14	89294454	89294456	[NK]
chr14	92601319	92601321	[NK]
chr14	92601338	92601340	[NK]
chr14	92601350	92601352	[NK]
chr14	92601364	92601366	[NK]
chr14	92601422	92601424	[NK]
chr14	92601592	92601594	[NK]
chr14	92601658	92601660	[NK]
chr14	92601666	92601668	[NK]
chr14	92601669	92601671	[NK]
chr14	99320835	99320837	[NK]
chr14	99320871	99320873	[NK]
chr14	99320921	99320923	[NK]
chr14	99320955	99320957	[NK]
chr14	99320980	99320982	[NK]
chr14	99321025	99321027	[NK]
chr14	99321032	99321034	[NK]
chr14	99321049	99321051	[NK]
chr14	99321066	99321068	[NK]
chr14	99321090	99321092	[NK]
chr14	99321113	99321115	[NK]
chr14	99321149	99321151	[NK]
chr14	99321191	99321193	[NK]
chr14	99321213	99321215	[NK]
chr14	99321221	99321223	[NK]
chr14	99321229	99321231	[NK]
chr14	99321254	99321256	[NK]
chr14	99321258	99321260	[NK]
chr14	99321264	99321266	[NK]
chr14	99321273	99321275	[NK]
chr14	99321282	99321284	[NK]
chr14	100393803	100393805	[NK]
chr14	100393896	100393898	[NK]
chr14	100393914	100393916	[NK]
chr14	100393928	100393930	[NK]
chr14	100394059	100394061	[NK]
chr14	100394065	100394067	[NK]
chr14	100394104	100394106	[NK]
chr14	100394134	100394136	[NK]
chr15	39639330	39639332	[NK]
chr15	39639445	39639447	[NK]
chr15	39639463	39639465	[NK]
chr15	39639475	39639477	[NK]
chr15	64479896	64479898	[NK]
chr15	64480033	64480035	[NK]
chr15	64480051	64480053	[NK]
chr15	64480064	64480066	[NK]
chr15	67088261	67088263	[NK]
chr15	67088427	67088429	[NK]
chr15	67088435	67088437	[NK]
chr15	67088448	67088450	[NK]
chr15	67088505	67088507	[NK]
chr15	67088513	67088515	[NK]
chr15	67088519	67088521	[NK]
chr15	67088571	67088573	[NK]
chr15	67088650	67088652	[NK]
chr15	67088656	67088658	[NK]
chr15	67088666	67088668	[NK]
chr15	94249507	94249509	[NK]
chr15	94249545	94249547	[NK]
chr15	94249547	94249549	[NK]
chr15	94249570	94249572	[NK]
chr15	94249585	94249587	[NK]
chr15	94249633	94249635	[NK]
chr15	94249674	94249676	[NK]
chr15	94249705	94249707	[NK]
chr15	94249773	94249775	[NK]
chr16	4480257	4480259	[NK]
chr16	4480284	4480286	[NK]
chr16	4480326	4480328	[NK]
chr16	4480342	4480344	[NK]
chr16	4480404	4480406	[NK]
chr16	4480407	4480409	[NK]
chr16	4480412	4480414	[NK]
chr16	11558831	11558833	[NK]
chr16	11558931	11558933	[NK]
chr16	11558946	11558948	[NK]
chr16	11558968	11558970	[NK]
chr16	11558974	11558976	[NK]
chr16	11559012	11559014	[NK]
chr16	11995669	11995671	[NK]
chr16	11995735	11995737	[NK]
chr16	11995763	11995765	[NK]
chr16	11995788	11995790	[NK]
chr16	11995826	11995828	[NK]
chr16	14495873	14495875	[NK]
chr16	14496131	14496133	[NK]
chr16	14496162	14496164	[NK]
chr16	14496194	14496196	[NK]
chr16	14496212	14496214	[NK]
chr16	14496269	14496271	[NK]
chr16	88653430	88653432	[NK]
chr16	88653443	88653445	[NK]
chr16	88653455	88653457	[NK]
chr16	88653509	88653511	[NK]
chr16	88653767	88653769	[NK]
chr16	88653786	88653788	[NK]
chr16	88653790	88653792	[NK]
chr16	88653796	88653798	[NK]
chr16	88653813	88653815	[NK]
chr16	88653834	88653836	[NK]
chr16	88653848	88653850	[NK]
chr16	88653868	88653870	[NK]
chr16	88653947	88653949	[NK]
chr16	88653956	88653958	[NK]
chr16	88653970	88653972	[NK]
chr16	88653997	88653999	[NK]
chr16	88654033	88654035	[NK]
chr16	88654057	88654059	[NK]
chr16	88654062	88654064	[NK]
chr16	88654090	88654092	[NK]
chr16	88654099	88654101	[NK]
chr16	88654135	88654137	[NK]
chr16	88654149	88654151	[NK]
chr16	88654172	88654174	[NK]
chr16	88654181	88654183	[NK]
chr16	88654218	88654220	[NK]
chr16	88654250	88654252	[NK]
chr16	88654255	88654257	[NK]
chr16	88654272	88654274	[NK]
chr16	88654292	88654294	[NK]
chr16	88654343	88654345	[NK]
chr16	88654353	88654355	[NK]
chr17	47737821	47737823	[NK]
chr17	47737870	47737872	[NK]
chr17	47737875	47737877	[NK]
chr17	47737913	47737915	[NK]
chr17	47737997	47737999	[NK]
chr17	47738029	47738031	[NK]
chr17	47738201	47738203	[NK]
chr17	47738219	47738221	[NK]
chr17	47738301	47738303	[NK]
chr17	47738317	47738319	[NK]
chr17	47738445	47738447	[NK]
chr17	47738492	47738494	[NK]
chr17	47738536	47738538	[NK]
chr17	47738756	47738758	[NK]
chr17	47738851	47738853	[NK]
chr17	47738879	47738881	[NK]
chr17	47738891	47738893	[NK]
chr17	47738894	47738896	[NK]
chr17	47739011	47739013	[NK]
chr17	47739031	47739033	[NK]
chr17	47739369	47739371	[NK]
chr17	47739373	47739375	[NK]
chr17	47739382	47739384	[NK]
chr17	47739483	47739485	[NK]
chr17	47739485	47739487	[NK]
chr17	47739523	47739525	[NK]
chr17	47739555	47739557	[NK]
chr17	47739586	47739588	[NK]
chr17	47739626	47739628	[NK]
chr17	47739630	47739632	[NK]
chr17	47739650	47739652	[NK]
chr17	47739677	47739679	[NK]
chr17	47739692	47739694	[NK]
chr17	47739747	47739749	[NK]
chr17	47739755	47739757	[NK]
chr17	47739786	47739788	[NK]
chr17	47739852	47739854	[NK]
chr17	47739890	47739892	[NK]
chr17	47740006	47740008	[NK]
chr17	47740021	47740023	[NK]
chr17	47740125	47740127	[NK]
chr17	47740133	47740135	[NK]
chr17	47740141	47740143	[NK]
chr17	47740150	47740152	[NK]
chr17	47740167	47740169	[NK]
chr17	47740286	47740288	[NK]
chr17	47740318	47740320	[NK]
chr17	47740342	47740344	[NK]
chr17	47740373	47740375	[NK]
chr17	47740503	47740505	[NK]
chr17	47740530	47740532	[NK]
chr17	47740548	47740550	[NK]
chr17	47740586	47740588	[NK]
chr17	47740715	47740717	[NK]
chr17	74468094	74468096	[NK]
chr17	74468096	74468098	[NK]
chr17	74468119	74468121	[NK]
chr17	74468312	74468314	[NK]
chr17	74468386	74468388	[NK]
chr17	74468400	74468402	[NK]
chr17	78793502	78793504	[NK]
chr17	78793513	78793515	[NK]
chr17	78793536	78793538	[NK]
chr17	78793593	78793595	[NK]
chr17	78793606	78793608	[NK]
chr17	78793651	78793653	[NK]
chr17	78793721	78793723	[NK]
chr18	13105201	13105203	[NK]
chr18	13105230	13105232	[NK]
chr18	13105342	13105344	[NK]
chr18	13105399	13105401	[NK]
chr19	3799826	3799828	[NK]
chr19	3799863	3799865	[NK]
chr19	3799867	3799869	[NK]
chr19	3799869	3799871	[NK]
chr19	3799879	3799881	[NK]
chr19	3799912	3799914	[NK]
chr19	3799923	3799925	[NK]
chr19	3799937	3799939	[NK]
chr19	3799957	3799959	[NK]
chr19	3799968	3799970	[NK]
chr19	3800033	3800035	[NK]
chr19	3800057	3800059	[NK]
chr19	10515273	10515275	[NK]
chr19	10515297	10515299	[NK]
chr19	10515299	10515301	[NK]
chr19	10515322	10515324	[NK]
chr19	10515392	10515394	[NK]
chr19	10515406	10515408	[NK]
chr19	10515426	10515428	[NK]
chr19	10515439	10515441	[NK]
chr19	10515482	10515484	[NK]
chr19	10515543	10515545	[NK]
chr19	10515566	10515568	[NK]
chr19	10515598	10515600	[NK]
chr19	10515644	10515646	[NK]
chr19	10515725	10515727	[NK]
chr19	10515756	10515758	[NK]
chr19	10515775	10515777	[NK]
chr19	10515780	10515782	[NK]
chr19	10515851	10515853	[NK]
chr19	10515853	10515855	[NK]
chr19	10516342	10516344	[NK]
chr19	10516370	10516372	[NK]
chr19	10516402	10516404	[NK]
chr19	10516511	10516513	[NK]
chr19	10516538	10516540	[NK]
chr19	10516560	10516562	[NK]
chr19	10516601	10516603	[NK]
chr19	16334841	16334843	[NK]
chr19	16334895	16334897	[NK]
chr19	16334947	16334949	[NK]
chr19	16334991	16334993	[NK]
chr19	16335022	16335024	[NK]
chr19	16335040	16335042	[NK]
chr19	16335054	16335056	[NK]
chr19	16335082	16335084	[NK]
chr19	16335092	16335094	[NK]
chr19	16335094	16335096	[NK]
chr19	16335128	16335130	[NK]
chr19	16335143	16335145	[NK]
chr19	16335175	16335177	[NK]
chr19	16335206	16335208	[NK]
chr19	16335212	16335214	[NK]
chr19	16335245	16335247	[NK]
chr19	16335255	16335257	[NK]
chr19	16335282	16335284	[NK]
chr19	16335314	16335316	[NK]
chr19	16335332	16335334	[NK]
chr19	16335336	16335338	[NK]
chr19	16335357	16335359	[NK]
chr19	16335361	16335363	[NK]
chr19	16335368	16335370	[NK]
chr19	16335425	16335427	[NK]
chr19	16335445	16335447	[NK]
chr19	16335455	16335457	[NK]
chr19	16335464	16335466	[NK]
chr19	16335467	16335469	[NK]
chr19	16335494	16335496	[NK]
chr19	16335508	16335510	[NK]
chr19	16335609	16335611	[NK]
chr19	16335612	16335614	[NK]
chr19	16335660	16335662	[NK]
chr19	16335677	16335679	[NK]
chr19	16335688	16335690	[NK]
chr19	16335695	16335697	[NK]
chr19	16335733	16335735	[NK]
chr19	16335807	16335809	[NK]
chr19	16335951	16335953	[NK]
chr19	40162892	40162894	[NK]
chr19	40162902	40162904	[NK]
chr19	40162908	40162910	[NK]
chr19	40162922	40162924	[NK]
chr2	228152	228154	[NK]
chr2	228161	228163	[NK]
chr2	228208	228210	[NK]
chr2	228274	228276	[NK]
chr2	228285	228287	[NK]
chr2	228294	228296	[NK]
chr2	228309	228311	[NK]
chr2	228402	228404	[NK]
chr2	426238	426240	[NK]
chr2	426251	426253	[NK]
chr2	426255	426257	[NK]
chr2	426262	426264	[NK]
chr2	426275	426277	[NK]
chr2	426308	426310	[NK]
chr2	426311	426313	[NK]
chr2	8260293	8260295	[NK]
chr2	8260332	8260334	[NK]
chr2	8260363	8260365	[NK]
chr2	8260370	8260372	[NK]
chr2	8260374	8260376	[NK]
chr2	8260440	8260442	[NK]
chr2	8260446	8260448	[NK]
chr2	8260456	8260458	[NK]
chr2	24623577	24623579	[NK]
chr2	24623668	24623670	[NK]
chr2	24623697	24623699	[NK]
chr2	24623737	24623739	[NK]
chr2	24730746	24730748	[NK]
chr2	24730750	24730752	[NK]
chr2	24730762	24730764	[NK]
chr2	24730795	24730797	[NK]
chr2	24730822	24730824	[NK]
chr2	24730907	24730909	[NK]
chr2	47885206	47885208	[NK]
chr2	47885280	47885282	[NK]
chr2	47885320	47885322	[NK]
chr2	47885330	47885332	[NK]
chr2	47885358	47885360	[NK]
chr2	47885389	47885391	[NK]
chr2	65351950	65351952	[NK]
chr2	65352024	65352026	[NK]
chr2	65352120	65352122	[NK]
chr2	65352153	65352155	[NK]
chr2	65352157	65352159	[NK]
chr2	65352270	65352272	[NK]
chr2	105075069	105075071	[NK]
chr2	105075114	105075116	[NK]
chr2	105075141	105075143	[NK]
chr2	105075161	105075163	[NK]
chr2	105075195	105075197	[NK]
chr2	105075299	105075301	[NK]
chr2	128275839	128275841	[NK]
chr2	128275842	128275844	[NK]
chr2	128275924	128275926	[NK]
chr2	128275930	128275932	[NK]
chr2	128275944	128275946	[NK]
chr2	164947319	164947321	[NK]
chr2	164947332	164947334	[NK]
chr2	164947350	164947352	[NK]
chr2	164947377	164947379	[NK]
chr2	164947410	164947412	[NK]
chr2	164947422	164947424	[NK]
chr2	213041426	213041428	[NK]
chr2	213041446	213041448	[NK]
chr2	213041458	213041460	[NK]
chr2	213041493	213041495	[NK]
chr2	213041522	213041524	[NK]
chr2	213041543	213041545	[NK]
chr2	213041552	213041554	[NK]
chr2	213041590	213041592	[NK]
chr2	213041596	213041598	[NK]
chr20	5997244	5997246	[NK]
chr20	5997246	5997248	[NK]
chr20	5997260	5997262	[NK]
chr20	5997269	5997271	[NK]
chr20	5997367	5997369	[NK]
chr20	24959663	24959665	[NK]
chr20	24959684	24959686	[NK]
chr20	24959700	24959702	[NK]
chr20	24959716	24959718	[NK]
chr20	24959822	24959824	[NK]
chr20	24959853	24959855	[NK]
chr20	24959959	24959961	[NK]
chr20	24960110	24960112	[NK]
chr20	24960119	24960121	[NK]
chr21	34024224	34024226	[NK]
chr21	34024277	34024279	[NK]
chr21	34024357	34024359	[NK]
chr21	34024435	34024437	[NK]
chr21	34024542	34024544	[NK]
chr21	34024553	34024555	[NK]
chr21	37236209	37236211	[NK]
chr21	37236221	37236223	[NK]
chr21	37236226	37236228	[NK]
chr21	37236247	37236249	[NK]
chr21	37236289	37236291	[NK]
chr21	37236299	37236301	[NK]
chr21	37238900	37238902	[NK]
chr21	37238906	37238908	[NK]
chr21	37238966	37238968	[NK]
chr21	37238978	37238980	[NK]
chr21	37238992	37238994	[NK]
chr21	37238999	37239001	[NK]
chr21	37239016	37239018	[NK]
chr21	37239051	37239053	[NK]
chr21	37239071	37239073	[NK]
chr21	46406121	46406123	[NK]
chr21	46406144	46406146	[NK]
chr21	46406153	46406155	[NK]
chr21	46406164	46406166	[NK]
chr21	46406170	46406172	[NK]
chr21	46406199	46406201	[NK]
chr21	46406206	46406208	[NK]
chr22	20610205	20610207	[NK]
chr22	20610273	20610275	[NK]
chr22	20610294	20610296	[NK]
chr22	20610319	20610321	[NK]
chr22	21681109	21681111	[NK]
chr22	21681194	21681196	[NK]
chr22	21681231	21681233	[NK]
chr22	21681326	21681328	[NK]
chr22	21681350	21681352	[NK]
chr22	21681364	21681366	[NK]
chr22	21681368	21681370	[NK]
chr22	21681374	21681376	[NK]
chr22	21681380	21681382	[NK]
chr22	21681399	21681401	[NK]
chr22	21681404	21681406	[NK]
chr22	21681409	21681411	[NK]
chr22	21681420	21681422	[NK]
chr22	21681476	21681478	[NK]
chr22	21681482	21681484	[NK]
chr22	21681493	21681495	[NK]
chr22	21689673	21689675	[NK]
chr22	21689679	21689681	[NK]
chr22	21689684	21689686	[NK]
chr22	21689690	21689692	[NK]
chr22	21689862	21689864	[NK]
chr22	21689911	21689913	[NK]
chr22	21689941	21689943	[NK]
chr22	21689952	21689954	[NK]
chr22	21689980	21689982	[NK]
chr22	21689988	21689990	[NK]
chr22	21690047	21690049	[NK]
chr22	21690107	21690109	[NK]
chr22	49886760	49886762	[NK]
chr22	49886787	49886789	[NK]
chr22	49886822	49886824	[NK]
chr22	49886825	49886827	[NK]
chr22	49886838	49886840	[NK]
chr22	49886921	49886923	[NK]
chr3	15450937	15450939	[NK]
chr3	15451060	15451062	[NK]
chr3	15451088	15451090	[NK]
chr3	15451127	15451129	[NK]
chr3	15451135	15451137	[NK]
chr3	15451179	15451181	[NK]
chr3	15451185	15451187	[NK]
chr3	15451217	15451219	[NK]
chr3	15451222	15451224	[NK]
chr3	15451235	15451237	[NK]
chr3	15451330	15451332	[NK]
chr3	15731382	15731384	[NK]
chr3	15731511	15731513	[NK]
chr3	15731709	15731711	[NK]
chr3	15731721	15731723	[NK]
chr3	15731741	15731743	[NK]
chr3	15731748	15731750	[NK]
chr3	15731763	15731765	[NK]
chr3	15731780	15731782	[NK]
chr3	15731797	15731799	[NK]
chr3	15731805	15731807	[NK]
chr3	15731984	15731986	[NK]
chr3	16545693	16545695	[NK]
chr3	16545792	16545794	[NK]
chr3	16545806	16545808	[NK]
chr3	16545844	16545846	[NK]
chr3	16545925	16545927	[NK]
chr3	17155051	17155053	[NK]
chr3	17155098	17155100	[NK]
chr3	17155140	17155142	[NK]
chr3	17155147	17155149	[NK]
chr3	17155172	17155174	[NK]
chr3	17155326	17155328	[NK]
chr3	39276389	39276391	[NK]
chr3	39276585	39276587	[NK]
chr3	39276687	39276689	[NK]
chr3	39276721	39276723	[NK]
chr3	48931233	48931235	[NK]
chr3	48931270	48931272	[NK]
chr3	48931282	48931284	[NK]
chr3	48931310	48931312	[NK]
chr3	48931315	48931317	[NK]
chr3	48931326	48931328	[NK]
chr3	48931360	48931362	[NK]
chr3	48931404	48931406	[NK]
chr3	48931473	48931475	[NK]
chr3	48931475	48931477	[NK]
chr3	48931502	48931504	[NK]
chr3	125118728	125118730	[NK]
chr3	125118752	125118754	[NK]
chr3	125118774	125118776	[NK]
chr3	125118793	125118795	[NK]
chr3	125118805	125118807	[NK]
chr3	125118818	125118820	[NK]
chr3	125118833	125118835	[NK]
chr3	125118839	125118841	[NK]
chr3	143167822	143167824	[NK]
chr3	143167840	143167842	[NK]
chr3	143167911	143167913	[NK]
chr3	143167918	143167920	[NK]
chr3	143167958	143167960	[NK]
chr3	143280771	143280773	[NK]
chr3	143280841	143280843	[NK]
chr3	143280843	143280845	[NK]
chr3	143281052	143281054	[NK]
chr3	143281175	143281177	[NK]
chr3	172655560	172655562	[NK]
chr3	172655569	172655571	[NK]
chr3	172655589	172655591	[NK]
chr3	172655638	172655640	[NK]
chr3	172655735	172655737	[NK]
chr3	188260724	188260726	[NK]
chr3	188260757	188260759	[NK]
chr3	188260759	188260761	[NK]
chr3	188260769	188260771	[NK]
chr3	188260802	188260804	[NK]
chr3	194079734	194079736	[NK]
chr3	194079738	194079740	[NK]
chr3	194079759	194079761	[NK]
chr3	194079764	194079766	[NK]
chr3	194079767	194079769	[NK]
chr3	194079864	194079866	[NK]
chr3	196613197	196613199	[NK]
chr3	196613204	196613206	[NK]
chr3	196613221	196613223	[NK]
chr3	196613259	196613261	[NK]
chr4	38118702	38118704	[NK]
chr4	38118715	38118717	[NK]
chr4	38118792	38118794	[NK]
chr4	38118800	38118802	[NK]
chr4	77849204	77849206	[NK]
chr4	77849418	77849420	[NK]
chr4	77849508	77849510	[NK]
chr4	77849514	77849516	[NK]
chr4	77849522	77849524	[NK]
chr4	77849528	77849530	[NK]
chr4	77849548	77849550	[NK]
chr4	77849592	77849594	[NK]
chr4	77849602	77849604	[NK]
chr4	109437530	109437532	[NK]
chr4	109437558	109437560	[NK]
chr4	109437646	109437648	[NK]
chr4	109437654	109437656	[NK]
chr4	109437662	109437664	[NK]
chr4	109437686	109437688	[NK]
chr5	14261976	14261978	[NK]
chr5	14261988	14261990	[NK]
chr5	14262030	14262032	[NK]
chr5	14262047	14262049	[NK]
chr5	14262098	14262100	[NK]
chr5	79630317	79630319	[NK]
chr5	79630339	79630341	[NK]
chr5	79630371	79630373	[NK]
chr5	79630440	79630442	[NK]
chr5	89064800	89064802	[NK]
chr5	89064961	89064963	[NK]
chr5	89064973	89064975	[NK]
chr5	89065077	89065079	[NK]
chr5	160301501	160301503	[NK]
chr5	160301523	160301525	[NK]
chr5	160301525	160301527	[NK]
chr5	160301535	160301537	[NK]
chr5	160301549	160301551	[NK]
chr5	160301589	160301591	[NK]
chr6	14820192	14820194	[NK]
chr6	14820225	14820227	[NK]
chr6	14820232	14820234	[NK]
chr6	14820261	14820263	[NK]
chr6	14820317	14820319	[NK]
chr6	14820339	14820341	[NK]
chr6	14820347	14820349	[NK]
chr6	14820363	14820365	[NK]
chr6	24821410	24821412	[NK]
chr6	24821425	24821427	[NK]
chr6	24821429	24821431	[NK]
chr6	24821434	24821436	[NK]
chr6	24821462	24821464	[NK]
chr6	37826490	37826492	[NK]
chr6	37826512	37826514	[NK]
chr6	37826523	37826525	[NK]
chr6	37826581	37826583	[NK]
chr6	70841304	70841306	[NK]
chr6	70841339	70841341	[NK]
chr6	70841378	70841380	[NK]
chr6	70841390	70841392	[NK]
chr6	70841409	70841411	[NK]
chr6	70841449	70841451	[NK]
chr6	144304318	144304320	[NK]
chr6	144304384	144304386	[NK]
chr6	144304415	144304417	[NK]
chr6	144304527	144304529	[NK]
chr6	161242011	161242013	[NK]
chr6	161242178	161242180	[NK]
chr6	161242185	161242187	[NK]
chr6	161242244	161242246	[NK]
chr6	161242262	161242264	[NK]
chr6	161242280	161242282	[NK]
chr6	161242344	161242346	[NK]
chr6	161242349	161242351	[NK]
chr6	161242410	161242412	[NK]
chr6	161242498	161242500	[NK]
chr6	161242502	161242504	[NK]
chr6	161242588	161242590	[NK]
chr6	161259397	161259399	[NK]
chr6	161259402	161259404	[NK]
chr6	161259404	161259406	[NK]
chr6	161259430	161259432	[NK]
chr6	161259450	161259452	[NK]
chr6	161259465	161259467	[NK]
chr6	168875984	168875986	[NK]
chr6	168876089	168876091	[NK]
chr6	168876094	168876096	[NK]
chr6	168876114	168876116	[NK]
chr6	168876121	168876123	[NK]
chr6	168876124	168876126	[NK]
chr6	168876175	168876177	[NK]
chr6	168876193	168876195	[NK]
chr6	168876207	168876209	[NK]
chr6	170444062	170444064	[NK]
chr6	170444090	170444092	[NK]
chr6	170444096	170444098	[NK]
chr6	170444130	170444132	[NK]
chr6	170444135	170444137	[NK]
chr6	170444211	170444213	[NK]
chr6	170444224	170444226	[NK]
chr6	170444337	170444339	[NK]
chr6	170444370	170444372	[NK]
chr6	170444395	170444397	[NK]
chr6	170444401	170444403	[NK]
chr6	170444505	170444507	[NK]
chr7	2097502	2097504	[NK]
chr7	2097518	2097520	[NK]
chr7	2097621	2097623	[NK]
chr7	2097641	2097643	[NK]
chr7	2097651	2097653	[NK]
chr7	2097684	2097686	[NK]
chr7	2097738	2097740	[NK]
chr7	2362626	2362628	[NK]
chr7	2362662	2362664	[NK]
