chrom	start	end	NaiveCD4-Bcell	NaiveCD4-Myloid	NaiveCD4-NK	NaiveCD4-NaiveCD8	NaiveCD4-PMNlike	NaiveCD4-Tregs	NaiveCD4-cm4	NaiveCD4-cm8	NaiveCD4-ed8	NaiveCD4-em4	NaiveCD4-em8	Minimum delta	Maximum delta	Average delta	NaiveCD4	NaiveCD8	nB	NK	PC	Mono	M0	M1	M2	iDC	mDC	PMN	cm8	em8	Eo	Tregs	em4	ed8	Mg	cm4	Er	mB	(Minimum delta+Average delta)/2	Minimum delta rank	Average delta rank	(Minimum delta rank+Average delta rank)/2	OwnGroup_avg_delta	OtherGroup_avg_delta	OwnGroup_avg_delta rank	OtherGroup_avg_delta rank	(OwnGroup_avg_delta rank+OtherGroup_avg_delta rank)/2	(OwnGroup_avg_delta rank+Average delta rank)/2	Methylation rank	(Methylation rank+OtherGroup_avg_delta rank+OwnGroup_avg_delta rank)/3	(Methylation rank+Average delta rank+OwnGroup_avg_delta rank)/3	(Methylation rank+Average delta rank+Minimum delta rank)/3
chr1	1354557	1354559	0.19162500000000005	0.04206250000000003	0.017000000000000015	0.04200000000000001	0.05766666666666667	0.14249999999999996	0.07100000000000001	0.0685	0.15849999999999995	0.206	0.1165	0.017000000000000015	0.206	0.10121401515151517	0.124	0.166	0.17666666666666667	0.141	0.5586666666666668	0.07633333333333334	0.17066666666666666	0.264	0.11533333333333333	0.26049999999999995	0.1285	0.10533333333333332	0.1925	0.2405	0.32899999999999996	0.2665	0.33	0.2825	0.2015	0.195	0.129	0.15950000000000006	0.05910700757575759	20135.0	60061.0	40098.0	0.10275	0.09711805555555558	42025.0	55069.0	48547.0	51043.0	806.0	32633.333333333332	34297.333333333336	27000.666666666668
chr1	1354574	1354576	0.14525	0.021999999999999992	0.08266666666666665	0.053000000000000005	0.05922222222222224	0.115	0.0415	0.052500000000000005	0.0785	0.139	0.0435	0.021999999999999992	0.14525	0.0756489898989899	0.077	0.13	0.06633333333333334	0.15966666666666665	0.469	0.08166666666666668	0.15433333333333332	0.1376666666666667	0.056333333333333326	0.1095	0.0375	0.085	0.1295	0.1205	0.2685	0.192	0.21600000000000005	0.1555	0.1255	0.1185	0.0915	0.08600000000000001	0.048824494949494944	18549.0	84534.0	51541.5	0.07570833333333334	0.07549074074074073	57363.0	72435.0	64899.0	70948.5	501.0	43433.0	47466.0	34528.0
chr1	1354693	1354695	0.16620833333333335	0.014895833333333344	0.06066666666666669	0.06733333333333337	0.053111111111111116	0.1693333333333334	0.026333333333333358	0.04583333333333335	0.10083333333333334	0.2368333333333334	0.11083333333333338	0.014895833333333344	0.2368333333333334	0.09565593434343436	0.11066666666666664	0.17800000000000002	0.14866666666666667	0.17133333333333334	0.4906666666666666	0.10233333333333333	0.08866666666666667	0.14433333333333334	0.14500000000000002	0.128	0.15600000000000006	0.09066666666666666	0.1565	0.22150000000000009	0.327	0.28	0.34750000000000003	0.2115	0.159	0.13699999999999998	0.115	0.1485	0.05527588383838385	20911.0	64245.0	42578.0	0.10225000000000002	0.07807175925925927	42258.0	69871.0	56064.5	53251.5	719.0	37616.0	35740.666666666664	28625.0
chr1	1354711	1354713	0.1965	0.0105625	0.007666666666666663	0.029666666666666664	0.03722222222222223	0.083	0.036000000000000004	0.004499999999999997	0.14300000000000002	0.16400000000000006	0.0405	0.004499999999999997	0.1965	0.06841982323232322	0.021	0.050666666666666665	0.07266666666666667	0.028666666666666663	0.4576666666666666	0.023000000000000003	0.028666666666666663	0.055999999999999994	0.013333333333333334	0.052000000000000005	0.019	0.013666666666666666	0.0255	0.0615	0.2145	0.104	0.18500000000000005	0.16399999999999998	0.018000000000000002	0.057	0.009000000000000001	0.07450000000000001	0.036459911616161605	25735.0	94486.0	60110.5	0.06354166666666668	0.08142824074074075	65966.0	66806.0	66386.0	80226.0	112.0	44294.666666666664	53521.333333333336	40111.0
chr1	1354728	1354730	0.3470000000000001	0.002437500000000009	0.04666666666666667	0.12833333333333333	0.07344444444444445	0.1425	0.0535	0.0565	0.1005	0.18550000000000005	0.142	0.002437500000000009	0.3470000000000001	0.1162165404040404	0.035	0.16333333333333333	0.16733333333333333	0.08166666666666668	0.7696666666666667	0.04033333333333333	0.039	0.057	0.05000000000000001	0.0	0.02	0.042	0.0915	0.177	0.304	0.1775	0.22050000000000008	0.1355	0.0885	0.0885	0.0325	0.1225	0.05932702020202021	27000.0	50900.0	38950.0	0.10693749999999999	0.14096064814814818	40156.0	35893.0	38024.5	45528.0	201.0	25416.666666666668	30419.0	26033.666666666668
chr1	1354985	1354987	0.1635833333333333	0.003266666666666654	0.028333333333333318	0.02333333333333333	0.037333333333333336	0.15733333333333333	0.05583333333333335	0.11433333333333336	0.08333333333333331	0.16933333333333336	0.09283333333333332	0.003266666666666654	0.16933333333333336	0.08444090909090908	0.08666666666666667	0.11	0.12533333333333332	0.115	0.464	0.08466666666666668	0.11	0.14433333333333334	0.057333333333333326	0.045	0.0575	0.09233333333333334	0.201	0.1795	0.24100000000000002	0.244	0.256	0.16999999999999998	0.11300000000000004	0.14250000000000002	0.0655	0.11699999999999999	0.04385378787878787	26447.0	74512.0	50479.5	0.09058333333333335	0.0680611111111111	48226.0	80462.0	64344.0	61369.0	564.0	43084.0	41100.666666666664	33841.0
chr1	1354997	1354999	0.14183333333333334	0.012583333333333335	0.02700000000000001	0.00866666666666667	0.03777777777777777	0.11133333333333333	0.024333333333333342	0.05833333333333335	0.09283333333333332	0.16983333333333334	0.10633333333333334	0.00866666666666667	0.16983333333333334	0.07189646464646464	0.08866666666666667	0.09733333333333334	0.1386666666666667	0.11566666666666668	0.4233333333333333	0.045000000000000005	0.13366666666666668	0.2	0.04666666666666667	0.115	0.057	0.11266666666666665	0.14700000000000002	0.195	0.2325	0.2	0.2585	0.1815	0.111	0.11300000000000004	0.0565	0.079	0.040281565656565654	23527.0	89485.0	56506.0	0.07483333333333334	0.06406481481481481	57951.0	85401.0	71676.0	73718.0	575.0	47975.666666666664	49337.0	37862.333333333336
chr1	1355084	1355086	0.177875	0.029687500000000006	0.0003333333333333313	0.04833333333333333	0.052000000000000005	0.233	0.04399999999999999	0.08349999999999999	0.06150000000000001	0.15249999999999994	0.09300000000000001	0.0003333333333333313	0.233	0.08870265151515151	0.042	0.09033333333333332	0.07266666666666666	0.04233333333333333	0.45	0.08700000000000001	0.04366666666666666	0.157	0.06133333333333332	0.0	0.05	0.083	0.1255	0.135	0.2265000000000001	0.275	0.1945	0.1035	0.0095	0.086	0.0625	0.0955	0.044517992424242425	28496.0	70178.0	49337.0	0.08952083333333333	0.08652083333333334	48802.0	62575.0	55688.5	59490.0	251.0	37209.333333333336	39743.666666666664	32975.0
chr1	1355095	1355097	0.2465833333333333	0.036833333333333336	0.0003333333333333521	0.0010000000000000009	0.058999999999999976	0.2493333333333333	0.12633333333333335	0.03233333333333334	0.08033333333333335	0.21283333333333326	0.10583333333333336	0.0003333333333333521	0.2493333333333333	0.1046136363636364	0.11866666666666666	0.11966666666666664	0.17266666666666666	0.119	0.6456666666666667	0.21433333333333326	0.173	0.16466666666666668	0.141	0.0795	0.125	0.15533333333333335	0.151	0.2245	0.3545	0.368	0.3315	0.19899999999999998	0.1095	0.245	0.1025	0.2335	0.05247348484848487	28486.0	57751.0	43118.5	0.10104166666666667	0.11413888888888886	42824.0	46104.0	44464.0	50287.5	774.0	29900.666666666668	33783.0	29003.666666666668
chr1	1355097	1355099	0.2544166666666667	0.07429166666666669	0.02433333333333333	0.04633333333333331	0.06222222222222223	0.2676666666666666	0.11716666666666666	0.11616666666666665	0.12766666666666665	0.19166666666666665	0.12666666666666665	0.02433333333333333	0.2676666666666666	0.12805429292929293	0.07333333333333335	0.11966666666666664	0.13533333333333333	0.09766666666666668	0.5676666666666667	0.15933333333333333	0.16	0.233	0.16833333333333333	0.0	0.1	0.113	0.1895	0.2	0.302	0.341	0.265	0.201	0.07350000000000001	0.1905	0.065	0.2565	0.07619381313131313	17868.0	45020.0	31444.0	0.1272083333333333	0.1303101851851852	32524.0	39486.0	36005.0	38772.0	472.0	24160.666666666668	26005.333333333332	21120.0
chr1	1355105	1355107	0.226875	0.095625	0.014333333333333337	0.026000000000000027	0.0538888888888889	0.20550000000000004	0.12849999999999998	0.13749999999999998	0.11449999999999995	0.12649999999999995	0.1045	0.014333333333333337	0.226875	0.11215656565656563	0.166	0.1920000000000001	0.37366666666666665	0.18033333333333326	0.4983333333333334	0.2296666666666667	0.293	0.318	0.2726666666666667	0.08349999999999999	0.3395	0.22233333333333336	0.3035	0.2705	0.35850000000000004	0.3715000000000001	0.2925	0.2805	0.1995	0.2945	0.098	0.2635	0.06324494949494949	21125.0	53177.0	37151.0	0.10716666666666665	0.12546296296296297	40044.0	41320.0	40682.0	46610.5	1103.0	27489.0	31441.333333333332	25135.0
chr1	1355166	1355168	0.10547619047619047	0.04602083333333333	0.012666666666666666	0.02866666666666667	0.048666666666666684	0.19783333333333336	0.07333333333333332	0.0008333333333333352	0.015833333333333338	0.06133333333333334	0.05883333333333333	0.0008333333333333352	0.19783333333333336	0.05904518398268399	0.017666666666666667	0.04633333333333334	0.07933333333333334	0.03033333333333333	0.2545	0.014333333333333332	0.06033333333333332	0.111	0.154	0.0	0.0	0.011333333333333334	0.018500000000000003	0.07649999999999997	0.248	0.2155	0.079	0.0335	0.021	0.091	0.0125	0.0575	0.029939258658008665	28134.0	110357.0	69245.5	0.05616666666666667	0.06672123015873016	72132.0	82043.0	77087.5	91244.5	91.0	51422.0	60860.0	46194.0
chr1	1355444	1355446	0.049125000000000016	0.003125000000000001	0.009000000000000003	0.048666666666666684	0.02844444444444445	0.1015	0.018500000000000003	0.03900000000000002	0.1165	0.08650000000000001	0.08	0.003125000000000001	0.1165	0.05276010101010101	0.013000000000000001	0.061666666666666675	0.045000000000000005	0.022	0.09566666666666668	0.02366666666666667	0.05033333333333333	0.012000000000000002	0.0	0.0	0.0	0.026000000000000002	0.052000000000000005	0.09300000000000001	0.125	0.1145	0.0995	0.12950000000000006	0.018000000000000002	0.0315	0.0045000000000000005	0.0375	0.027942550505050505	26537.0	123503.0	75020.0	0.062458333333333345	0.026898148148148154	66793.0	159731.0	113262.0	95148.0	55.0	75526.33333333333	63450.333333333336	50031.666666666664
chr1	1355462	1355464	0.12075	0.0074375	0.014333333333333337	0.035	0.026666666666666672	0.1215	0.0095	0.06	0.18100000000000002	0.13899999999999998	0.07150000000000001	0.0074375	0.18100000000000002	0.07151704545454546	0.03	0.065	0.075	0.044333333333333336	0.266	0.04866666666666666	0.05533333333333335	0.06533333333333334	0.03033333333333333	0.0	0.0	0.05	0.09	0.1015	0.1395	0.1515	0.16899999999999998	0.21100000000000002	0.0145	0.0395	0.026	0.0915	0.03947727272727273	24133.0	90050.0	57091.5	0.07897916666666667	0.05161805555555556	55221.0	104054.0	79637.5	72635.5	171.0	53148.666666666664	48480.666666666664	38118.0
chr1	1361684	1361686	0.0803571428571429	0.04866666666666675	0.002500000000000057	0.006500000000000061	0.0016428571428571679	0.0015000000000000568	0.017500000000000068	0.09850000000000014	0.09350000000000014	0.07700000000000018	0.031500000000000083	0.0015000000000000568	0.09850000000000014	0.04174242424242433	0.8635	0.87	0.9355	0.866	0.9546666666666668	0.8690000000000001	0.986	0.9185	0.9655	0.773	0.84	0.8765000000000001	0.962	0.895	0.81	0.865	0.9405	0.957	0.9025	0.8809999999999999	0.8440000000000001	0.9359999999999999	0.021621212121212194	27633.0	152584.0	90108.5	0.0410625000000001	0.043555555555555604	86488.0	119272.0	102880.0	119536.0	5606.0	70455.33333333333	81559.33333333333	61941.0
chr1	1373937	1373939	0.055749999999999855	0.02749999999999997	0.04499999999999993	0.030333333333333323	0.014444444444444482	0.02249999999999996	0.05399999999999994	0.05599999999999994	0.036499999999999984	0.018000000000000016	0.03749999999999998	0.014444444444444482	0.05599999999999994	0.03613888888888885	0.9059999999999999	0.9363333333333334	0.9586666666666668	0.951	0.9743333333333334	0.936	0.942	0.912	0.9363333333333334	0.926	0.9525	0.9136666666666664	0.9620000000000001	0.9435	0.918	0.9285	0.924	0.9425	0.939	0.96	0.9145	0.9475	0.025291666666666667	21077.0	170401.0	95739.0	0.03747916666666663	0.03256481481481477	90133.0	144558.0	117345.5	130267.0	5933.0	80208.0	88822.33333333333	65803.66666666667
chr1	1385497	1385499	0.0215833333333334	0.0021458333333335133	0.028666666666666837	0.04200000000000015	0.012000000000000122	0.017833333333333482	0.021833333333333482	0.04133333333333356	0.02083333333333337	0.014833333333333363	0.006833333333333469	0.0021458333333335133	0.04200000000000015	0.02089962121212134	0.9456666666666664	0.9876666666666668	0.9593333333333334	0.9743333333333334	0.983	0.9796666666666668	0.9193333333333332	0.936	0.9073333333333332	1.0	0.9690000000000001	0.9393333333333334	0.987	0.9525	0.968	0.9635	0.9605	0.9665	0.9885	0.9675	0.9440000000000001	0.9555	0.011522727272727427	27186.0	223102.0	125144.0	0.024270833333333464	0.011909722222222344	104297.0	198525.0	151411.0	163699.5	6200.0	103007.33333333333	111199.66666666667	85496.0
chr1	1385595	1385597	0.03812499999999997	0.032166666666666566	0.05499999999999994	0.08599999999999998	0.050999999999999934	0.047000000000000035	0.09699999999999998	0.05799999999999994	0.03400000000000003	0.04549999999999999	0.040000000000000036	0.032166666666666566	0.09699999999999998	0.05307196969696967	0.883	0.9690000000000001	0.8993333333333333	0.938	0.9286666666666666	0.9743333333333334	1.0	0.8443333333333333	0.722	0.9375	0.929	0.9245	0.941	0.9229999999999999	0.9785	0.93	0.9285	0.917	0.9520000000000001	0.98	0.8809999999999999	0.9425	0.04261931818181812	15811.0	122845.0	69328.0	0.05781249999999999	0.04043055555555549	70702.0	125962.0	98332.0	96773.5	5760.0	67474.66666666667	66435.66666666667	48138.666666666664
chr1	1386415	1386417	0.02845833333333325	0.018020833333333264	0.02566666666666661	0.01866666666666672	0.006555555555555537	0.03483333333333327	0.01833333333333332	0.027333333333333317	0.044333333333333336	0.012833333333333252	0.03483333333333327	0.006555555555555537	0.044333333333333336	0.02453345959595956	0.9556666666666668	0.9743333333333334	0.994	0.9813333333333332	0.97	0.9936666666666666	0.961	0.9716666666666668	0.9776666666666666	0.966	0.9675	0.9553333333333331	0.983	0.9905	0.9485	0.9905	0.9685	1.0	0.9855	0.9740000000000001	0.963	0.9905	0.015544507575757548	24615.0	211307.0	117961.0	0.027104166666666638	0.017678240740740685	101188.0	184799.0	142993.5	156247.5	6269.0	97418.66666666667	106254.66666666667	80730.33333333333
chr1	1386488	1386490	0.0465833333333332	0.043333333333333335	0.02966666666666662	0.03866666666666664	0.04922222222222228	0.06083333333333319	0.09033333333333328	0.03783333333333328	0.09033333333333328	0.09033333333333328	0.06233333333333324	0.02966666666666662	0.09033333333333328	0.05813383838383832	0.9096666666666668	0.9483333333333334	0.9443333333333334	0.9393333333333334	0.9533333333333333	0.9663333333333334	0.9613333333333336	0.946	0.947	0.9255	0.9675	0.9523333333333333	0.9475	0.972	0.9279999999999999	0.9705	1.0	1.0	1.0	1.0	0.9585	0.9785	0.04390025252525247	16411.0	112101.0	64256.0	0.0625416666666666	0.046379629629629604	66726.0	113675.0	90200.5	89413.5	5957.0	62119.333333333336	61594.666666666664	44823.0
chr1	1386672	1386674	0.008875000000000188	0.02156250000000015	0.011333333333333416	0.019666666666666718	0.013444444444444592	0.043500000000000205	0.02300000000000024	0.014500000000000181	0.023500000000000187	0.047500000000000216	0.0355000000000002	0.008875000000000188	0.047500000000000216	0.02385290404040421	0.9419999999999998	0.9616666666666666	0.9316666666666666	0.9533333333333333	0.9576666666666668	0.9723333333333332	0.9636666666666668	0.9776666666666666	0.9676666666666668	0.9625	0.924	0.968	0.9565	0.9775	1.0	0.9855	0.9895	0.9655	0.8909999999999999	0.965	0.9565	0.9695	0.0163639520202022	23433.0	213652.0	118542.5	0.02731250000000017	0.014627314814814977	100933.0	192450.0	146691.5	157292.5	6175.0	99852.66666666667	106920.0	81086.66666666667
chr1	1387542	1387544	0.02245833333333347	0.02520833333333328	0.04033333333333333	0.04166666666666685	0.027444444444444605	0.05033333333333345	0.017333333333333534	0.003833333333333466	0.017833333333333482	0.030833333333333487	0.029833333333333486	0.003833333333333466	0.05033333333333345	0.02791919191919204	0.9496666666666664	0.9913333333333334	0.9640000000000001	0.99	0.9806666666666668	0.993	0.9633333333333334	0.974	0.9736666666666668	0.9790000000000001	0.9640000000000001	0.9643333333333332	0.9535	0.9795	1.0	1.0	0.9805	0.9675	0.9915	0.967	0.959	0.9715	0.015876262626262752	26097.0	199143.0	112620.0	0.029000000000000137	0.025037037037037118	99007.0	164852.0	131929.5	149075.0	6228.0	90029.0	101459.33333333333	77156.0
chr1	1387827	1387829	0.016166666666666663	0.012604166666666528	0.020333333333333314	0.02099999999999991	0.012333333333333195	0.002166666666666539	0.003166666666666651	0.01816666666666677	0.002666666666666706	0.02066666666666661	0.002666666666666706	0.002166666666666539	0.02099999999999991	0.011994318181818146	0.9583333333333334	0.9793333333333332	0.964	0.9786666666666668	0.977	0.9683333333333334	0.9520000000000001	0.9796666666666668	0.97	0.9815	0.981	0.9690000000000001	0.9765	0.961	0.9745	0.9605	0.9790000000000001	0.961	0.9585	0.9615	0.9815	0.9865	0.0070804924242423425	27184.0	240067.0	133625.5	0.011354166666666651	0.013701388888888796	115208.0	194666.0	154937.0	177637.5	6285.0	105386.33333333333	120520.0	91178.66666666667
chr1	1388451	1388453	0.018583333333333285	0.018208333333333267	0.03699999999999992	0.04333333333333322	0.0041111111111109535	0.0023333333333332984	0.04333333333333322	0.012833333333333141	0.04283333333333317	0.04333333333333322	0.030333333333333205	0.0023333333333332984	0.04333333333333322	0.026930555555555447	0.9496666666666668	0.993	0.9593333333333334	0.9866666666666668	0.9670000000000001	0.9813333333333332	0.9456666666666668	0.9773333333333332	0.9243333333333332	1.0	1.0	0.9483333333333334	0.9625	0.98	0.9555	0.952	0.993	0.9925	0.9625	0.993	0.9515	0.9835	0.014631944444444373	27070.0	202776.0	114923.0	0.03191666666666655	0.01363425925925917	95805.0	194820.0	145312.5	149290.5	6229.0	98951.33333333333	101603.33333333333	78691.66666666667
chr1	1389153	1389155	0.02487499999999998	0.020750000000000046	0.0223333333333332	0.04400000000000004	0.01633333333333331	0.02199999999999991	0.050999999999999934	0.0139999999999999	0.03849999999999987	0.016000000000000014	0.03949999999999998	0.0139999999999999	0.050999999999999934	0.0281174242424242	0.942	0.986	0.9683333333333334	0.9643333333333332	0.9686666666666668	0.9676666666666668	0.938	0.988	0.953	0.9705	0.9615	0.9406666666666668	0.956	0.9815	0.963	0.9640000000000001	0.958	0.9805	0.9905	0.993	0.948	0.9620000000000001	0.02105871212121205	21257.0	198455.0	109856.0	0.030916666666666606	0.02065277777777778	96855.0	176637.0	136746.0	147655.0	6176.0	93222.66666666667	100495.33333333333	75296.0
chr1	1390651	1390653	0.047958333333333325	0.0694583333333334	0.02100000000000002	0.020333333333333425	0.028333333333333318	0.08133333333333337	0.044333333333333336	0.01683333333333337	0.04283333333333339	0.044833333333333385	0.05033333333333345	0.01683333333333337	0.08133333333333337	0.0425075757575758	0.9186666666666666	0.939	0.9573333333333331	0.9396666666666668	0.9623333333333334	0.9916666666666668	0.9803333333333332	0.9833333333333334	1.0	0.987	0.985	0.9643333333333332	0.9355	0.969	1.0	1.0	0.9635	0.9615	0.976	0.963	0.8390000000000001	0.987	0.029670454545454583	20192.0	150336.0	85264.0	0.04022916666666672	0.048583333333333346	87330.0	109466.0	98398.0	118833.0	6013.0	67603.0	81226.33333333333	58847.0
chr1	1390833	1390835	0.06933333333333336	0.05664583333333328	0.028333333333333214	0.05100000000000005	0.04688888888888877	0.008833333333333249	0.03783333333333316	0.0008333333333332416	0.024333333333333318	0.03183333333333327	0.04483333333333328	0.0008333333333332416	0.06933333333333336	0.036427398989898926	0.8826666666666667	0.9336666666666668	0.9656666666666668	0.911	0.9396666666666668	0.9256666666666664	0.9336666666666668	0.9356666666666666	0.9343333333333332	0.9690000000000001	0.9515	0.9603333333333334	0.8835	0.9275	0.941	0.8915	0.9145	0.907	0.9305	0.9205	0.871	0.95	0.018630366161616084	28143.0	169424.0	98783.5	0.028479166666666597	0.05762268518518513	99615.0	94356.0	96985.5	134519.5	5759.0	66576.66666666667	91599.33333333333	67775.33333333333
